Match,Bulk,Category,Company,City,Phone,Email,Website,Buys
60,,Photography / photo studio,Sound Frame,Al Jafiliya,+971544021081,,,Printable CD-R / Printable DVD-R
60,,Photography / photo studio,Time Line Studio LLC,Karama,+971503187037,,,Printable CD-R / Printable DVD-R
60,,Photography / photo studio,Western Studio,Muweilah,+97165791777,,,Printable CD-R / Printable DVD-R
60,,Photography / photo studio,World Happiness Code Global,"Office Number 2804, Aspin Commercial Tower, Sheikh Zayed Road",+971502955504,,,Printable CD-R / Printable DVD-R
60,,Photography / photo studio,Al Lahdha Studio,"Near National Paints, Industrial Area 10",+971553848520,,,Printable CD-R / Printable DVD-R
60,,Photography / photo studio,Al Sanable Studio LLC,"3rd I/Change, Al Quoz",+97143414688,,,Printable CD-R / Printable DVD-R
60,,Photography / photo studio,Al Sholah Studio and Stores,,+97137816226,,,Printable CD-R / Printable DVD-R
60,,Photography / photo studio,ALS Events Services,"652, Tamani Arts Offices Tower, Assayel Road, Business Bay",+97145835959,,,Printable CD-R / Printable DVD-R
60,,Photography / photo studio,Dias Studio LLC,Business Bay,+97145875989,,,Printable CD-R / Printable DVD-R
60,,Photography / photo studio,Digitally,,+97143343818,,,Printable CD-R / Printable DVD-R
60,,Photography / photo studio,Joy Studio LLC,"Shop 12, Al Nasar Plaza Building, Oud Metha",+97143965452,,,Printable CD-R / Printable DVD-R
60,,Photography / photo studio,Ruby Digital Studio,,+97126420081,,,Printable CD-R / Printable DVD-R
60,,Photography / photo studio,Ston Agency,,+971554515569,,,Printable CD-R / Printable DVD-R
60,,Photography / photo studio,W Studio Still & Motion Capturing,,+97144572845,,,Printable CD-R / Printable DVD-R
60,,Photography / photo studio,Wow Shoots,"Office # 04, 12 A Flr, Damac Smart Heights, Al Barsha",+971509085967,,,Printable CD-R / Printable DVD-R
60,,Photography / photo studio,WSF Creative LLC,Dubai,,,,Printable CD-R / Printable DVD-R
60,,Photography / photo studio,Fabrica Studios Film Development LLC,Dubai,+971585680830,,,Printable CD-R / Printable DVD-R
60,yes,Photography / photo studio,Pixel Craft Digital Studio FZCO,Dubai,+97145536103,,,Printable CD-R / Printable DVD-R
60,,Photography / photo studio,Wilson Studio,Dubai,,,,Printable CD-R / Printable DVD-R
60,,Photography / photo studio,Al Musawir Al Mumtaz Studio,"Al Taawun Street, Al Khalidiya District",+97165520449,,,Printable CD-R / Printable DVD-R
60,,Photography / photo studio,Fotone Studio,"102, Bin Thryam Building, Industrial Area 1",+971542868215,,,Printable CD-R / Printable DVD-R
60,,Photography / photo studio,Souk Studio,"Gate Number 3, Gold Souk, Behind Baskin Robins Icecream Parlour, Deira",,,,Printable CD-R / Printable DVD-R
56,,Recording studio,Ajman Independent Studios LLC,Ajman,+97167038000,,,Printable CD-R / Printable DVD-R
56,,Recording studio,Funoon Ali Emarat for Artistic Production and Distbn LLC,"Opp GPO, Karama",+97143348800,,,Printable CD-R / Printable DVD-R
56,,Recording studio,Hum FM,"G Flr, Al Hamra Cinema Bldg, Next to Lulu Centre, Rolla",+97165651919,,,Printable CD-R / Printable DVD-R
56,,Recording studio,Sameera Recording,"Bhnd Meena Bazar, Main St",+97137665468,,,Printable CD-R / Printable DVD-R
56,,Recording studio,Simorgh Studio,"Office Number 711, 7th Floor, Tamani Arts Offices, Business Bay",+971585451060,,,Printable CD-R / Printable DVD-R
56,,Recording studio,Studio9 Productions And Events,"403, Al Attar Shopping Center, Karama",+97143909396,,,Printable CD-R / Printable DVD-R
56,,Recording studio,Tambi Studios,"Suite B52, Zomorrodah Bldg, Karama",+97143356064,,,Printable CD-R / Printable DVD-R
56,,Recording studio,U A E Radio Ajman Channel 4 Network,"Al Bader St, Nuaimiah",+97167465000,,,Printable CD-R / Printable DVD-R
48,,Photography / photo studio,Al Hazm Typing and Travel,Mussafah M-37,+971585339699,,,Printable CD-R / Printable DVD-R
48,,Photography / photo studio,Orange Advertising and Publishing,"Office 1605, Tabarak Tower, Corniche Road, Taawun",+971505891278,,,Printable CD-R / Printable DVD-R
